670.0,4.0,9.0,13276.0,7.0
1721.0,0.0,1.0,4.0,1.0
1121.0,0.0,11662.0,1.0,0.0
211.0,0.0,2.0,0.0,7338.0
164.0,26453.0,1.0,11.0,0.0
