8326.0,930.0,2284.0,1400.0,1026.0
580.0,224.0,277.0,324.0,322.0
7072.0,424.0,2756.0,1650.0,882.0
2848.0,2028.0,1043.0,573.0,1059.0
21641.0,383.0,2566.0,1514.0,525.0
