1047.0,1429.0,890.0,8303.0,2297.0
324.0,326.0,221.0,579.0,277.0
878.0,1665.0,414.0,7058.0,2769.0
1100.0,582.0,1971.0,2840.0,1058.0
529.0,1525.0,368.0,21640.0,2567.0
